date,fullVisitorId,socialEngagementType,totals.hits,totals.pageviews,totals.timeOnSite,device.browser_woe,geoNetwork.country_woe,trafficSource.source_woe,totals.transactions,hits.eCommerceAction.action_type,hits.hour_ordinal,totals.newVisits,totals.bounces,channelGrouping_Direct,channelGrouping_Display,channelGrouping_Organic Search,channelGrouping_Paid Search,channelGrouping_Referral,channelGrouping_Social,trafficSource.medium_affiliate,trafficSource.medium_cpc,trafficSource.medium_cpm,trafficSource.medium_organic,trafficSource.medium_referral,trafficSource.isTrueDirect_code,device.operatingSystem_Android,device.operatingSystem_BlackBerry,device.operatingSystem_Chrome OS,device.operatingSystem_Firefox OS,device.operatingSystem_Linux,device.operatingSystem_Macintosh,device.operatingSystem_Nintendo Wii,device.operatingSystem_Samsung,device.operatingSystem_Windows,device.operatingSystem_Windows Phone,device.operatingSystem_Xbox,device.operatingSystem_iOS,device.deviceCategory_mobile,device.deviceCategory_tablet,Recency,Monetary,Frequency,buyers,repurchasers
2016-09-13,4216847323898828897,0,27,20.0,503.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,252.9,1,1,0
2016-09-13,9988700586657346958,0,28,22.0,688.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140,24.5,1,1,0
2016-09-13,3564256947651906511,0,28,21.0,523.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,104.3,1,1,0
2016-09-13,654122007935553683,0,30,25.0,1045.0,-1.2462255250575016,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,8.2,2,1,0
2016-09-13,869725361322469597,0,33,26.0,855.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,35.7,2,1,0
2016-09-13,5954999562906219668,0,35,25.0,415.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,175.6,4,1,1
2016-09-13,8937539596290330126,0,49,35.0,1178.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,151.9,5,1,0
2016-09-13,5341101778346286262,0,54,39.0,678.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,71.3,1,1,0
2016-09-13,4297151124311422842,0,57,37.0,711.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140,204.8,5,1,1
2016-09-13,2785595904293222029,0,62,44.0,686.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,151.5,1,1,0
2016-09-13,6453870986532490896,0,63,47.0,799.0,0.3034410764780771,0.9473578084268521,0.7477620297621579,1.0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,77.7,2,1,1
2016-09-13,2287637838474850444,0,84,60.0,1367.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,328.2,4,1,1
2016-09-13,1070774421633587976,0,86,66.0,4479.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140,2771.4,1,1,0
2016-09-13,511729257667195605,0,92,65.0,1572.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140,377.9,1,1,0
2016-09-13,1023615951662839630,0,142,97.0,2996.0,0.3034410764780771,-2.0673139663169398,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,159.4,2,1,1
2016-09-14,5890457827882423801,0,382,233.0,4988.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139,127.4,1,1,0
2016-09-14,2003719620641352767,0,16,16.0,1294.0,0.3034410764780771,0.9473578084268521,1.9243358598999794,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,172.4,2,1,0
2016-09-14,7133799247457485070,0,38,27.0,344.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,90.0,1,1,0
2016-09-14,7360768108223062056,0,39,32.0,869.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,158.0,2,1,1
2016-09-14,359164954247345378,0,48,33.0,812.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139,109.6,2,1,0
2016-09-14,822032309662108684,0,48,36.0,1494.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,263.7,1,1,0
2016-09-14,5786155979691918180,0,86,71.0,3200.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,116.2,1,1,0
2016-09-14,3818637526754889697,0,95,64.0,2405.0,-0.767744062837739,0.9473578084268521,-0.008708829583387423,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139,184.0,5,1,1
2016-09-14,848982617971056765,0,18,17.0,451.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,139,70.8,1,1,0
2016-09-14,4578640586284138624,0,8,8.0,413.0,-0.5411059433753266,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139,5.3,15,1,1
2016-09-14,5606007994781234894,0,10,9.0,250.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,30.0,1,1,0
2016-09-14,8806556614464089667,0,11,9.0,245.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,179.9,2,1,1
2016-09-14,8925835217447911803,0,11,9.0,717.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,60.2,3,1,1
2016-09-14,280738376597848400,0,14,14.0,2796.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,86.7,3,1,1
2016-09-14,280738376597848400,0,14,12.0,212.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,94.0,3,1,1
2016-09-14,8843039531306434746,0,15,13.0,499.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,40.1,2,1,0
2016-09-14,1132760331530975847,0,16,12.0,870.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,407.1,3,1,1
2016-09-14,6927228741226882478,0,16,12.0,1042.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,23.0,1,1,0
2016-09-14,3232549907391861045,0,17,14.0,400.0,0.3034410764780771,0.9473578084268521,0.7477620297621579,1.0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,121.3,1,1,0
2016-09-14,5152933967537529701,0,22,20.0,1101.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,60.2,2,1,0
2016-09-14,9891815404632176641,0,22,17.0,307.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,62.4,2,1,1
2016-09-14,280738376597848400,0,25,21.0,433.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,38.6,3,1,1
2016-09-14,1381218680079061144,0,26,15.0,673.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,87.7,1,1,0
2016-09-14,7360768108223062056,0,27,22.0,337.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,209.0,2,1,1
2016-09-14,7651960630185038876,0,29,25.0,2955.0,-1.2462255250575016,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,139,52.6,2,1,1
2016-09-14,8186865458665389919,0,30,27.0,2430.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,3.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,81.6,1,1,0
2016-09-14,61519776091452595,0,30,24.0,500.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139,16.4,1,1,0
2016-09-14,4584928655327301095,0,32,28.0,1752.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,165.4,1,1,0
2016-09-14,1276186701480455615,0,33,27.0,1403.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,106.1,1,1,0
2016-09-14,9236367624878317044,0,33,31.0,2735.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,101.5,2,1,0
2016-09-14,8885298272066714457,0,36,28.0,686.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,731.8,1,1,0
2016-09-14,3817759372890086865,0,39,29.0,584.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,119.0,1,1,0
2016-09-14,8174855155412050430,0,41,31.0,1501.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,312.0,1,1,0
2016-09-14,3774499329923460107,0,42,33.0,532.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,86.6,1,1,0
2016-09-14,6760732402251466726,0,50,34.0,461.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,433.2,18,1,1
2016-09-14,2778479454208664084,0,51,35.0,866.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,225.5,2,1,1
2016-09-14,7871426202983789446,0,55,38.0,759.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,287.5,2,1,1
2016-09-14,5183210238809213015,0,56,41.0,1791.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,385.2,2,1,1
2016-09-14,1138538713902258266,0,73,52.0,1036.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,61.8,1,1,0
2016-09-14,7435052038545127483,0,77,59.0,4211.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,350.8,7,1,1
2016-09-14,7873356892876973109,0,104,78.0,1691.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,10.6,1,1,0
2016-09-14,9360830967310345792,0,142,88.0,4202.0,-1.2462255250575016,-1.4768615217621759,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,304.4,1,1,0
2016-09-15,4794407036950111332,0,9,9.0,165.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,47.8,1,1,0
2016-09-15,112305056557684257,0,12,10.0,191.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,197.4,2,1,1
2016-09-15,9912185644936709935,0,12,12.0,1773.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,370.7,1,1,0
2016-09-15,2274896289583176093,0,12,11.0,1579.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,20.6,1,1,0
2016-09-15,3246079438339709804,0,14,12.0,223.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,11.8,2,1,1
2016-09-15,4578640586284138624,0,14,11.0,191.0,-0.5411059433753266,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,9.0,15,1,1
2016-09-15,563963070031405352,0,15,15.0,1921.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,17.0,7,1,0
2016-09-15,2727143390159866413,0,16,13.0,164.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,47.8,1,1,0
2016-09-15,913669713966268757,0,17,14.0,779.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,306.8,2,1,1
2016-09-15,237719183402042239,0,18,14.0,221.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,123.0,1,1,0
2016-09-15,683358409080092864,0,22,18.0,305.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,80.8,1,1,0
2016-09-15,460762242311738436,0,22,21.0,459.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,394.9,1,1,0
2016-09-15,37518757923116572,0,25,19.0,1013.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,25.0,1,1,0
2016-09-15,7934034759287623180,0,26,23.0,1292.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,58.9,1,1,0
2016-09-15,7785136914311905,0,27,19.0,307.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,147.0,1,1,0
2016-09-15,3475041930995418580,0,31,27.0,744.0,0.3034410764780771,0.9473578084268521,0.7477620297621579,1.0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,21.0,2,1,0
2016-09-15,4472237796351838305,0,31,27.0,395.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,34.8,1,1,0
2016-09-15,3868696346876688478,0,34,30.0,456.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,34.6,1,1,0
2016-09-15,9377429831454005466,0,35,26.0,686.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,282.0,9,1,1
2016-09-15,4874080819213788945,0,35,27.0,1547.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,128.0,1,1,0
2016-09-15,4719180322983333316,0,37,27.0,1230.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,126.0,1,1,0
2016-09-15,7291001775991564484,0,47,39.0,2531.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,41.8,1,1,0
2016-09-15,4362730247925977615,0,52,39.0,1077.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,181.0,1,1,0
2016-09-15,8232947695089161227,0,55,36.0,1000.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,530.3,2,1,1
2016-09-15,74766195217803929,0,66,45.0,1215.0,0.3034410764780771,-1.4768615217621759,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,179.9,1,1,0
2016-09-15,79363053947930450,0,81,62.0,2047.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,35.9,1,1,0
2016-09-15,3183087313226736036,0,85,62.0,778.0,-1.2462255250575016,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,24.0,1,1,0
2016-09-15,783433940623046043,0,94,69.0,2801.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,34.0,2,1,0
2016-09-15,5759869203638268545,0,99,70.0,2084.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,125.8,1,1,0
2016-09-15,9459841378978411340,0,116,91.0,2977.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,276.4,2,1,0
2016-09-15,4923243433046835289,0,220,143.0,2765.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,364.6,2,1,0
2016-09-15,3979618861854336423,0,292,202.0,6596.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,1894.2,2,1,1
2016-09-16,7622628711953468889,0,12,12.0,1122.0,-1.2462255250575016,0.9473578084268521,1.9243358598999794,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,22.0,1,1,0
2016-09-16,9247058840665682249,0,22,20.0,612.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,137,35.2,1,1,0
2016-09-16,9317820054005983401,0,23,19.0,509.0,0.3034410764780771,-0.43549773296623645,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137,30.2,2,1,0
2016-09-16,143946332685671919,0,54,46.0,1777.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,20.0,1,1,0
2016-09-16,1477324888224570770,0,36,29.0,730.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,93.0,1,1,0
2016-09-16,1520477897333305865,0,40,31.0,508.0,-0.8679064324225786,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137,62.8,1,1,0
2016-09-16,5913351362250522347,0,41,35.0,1901.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137,654.0,1,1,0
2016-09-16,439986574557559228,0,47,39.0,3790.0,-0.8679064324225786,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,65.4,1,1,0
2016-09-16,7896369965230790406,0,52,41.0,1454.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,67.5,1,1,0
2016-09-16,1438629930259858745,0,89,64.0,2650.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,444.8,1,1,0
2016-09-16,21939395292136520,0,107,82.0,3192.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,36.0,1,1,0
2016-09-16,1691262461712944619,0,12,10.0,268.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137,51.0,4,1,1
2016-09-16,9324829089415258862,0,14,12.0,172.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,36.4,2,1,0
2016-09-16,3034798095913703775,0,18,16.0,989.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,24.0,1,1,0
