fullVisitorId,Recency,Monetary,Frequency,buyers
4106312529100713437,72,0.0,1,0
4106867525280306290,68,0.0,1,0
4106899992466862622,82,0.0,1,0
4107231857878995613,143,0.0,1,0
4107699896946344800,161,0.0,1,0
4108337020171370466,141,0.0,1,0
4108409460376473087,90,0.0,1,0
4108625167320256113,45,0.0,1,0
4108989538863797757,121,51.0,2,1
4109341227769224942,77,0.0,1,0
4109635055614312645,153,0.0,1,0
4109638930348494256,6,0.0,1,0
4109763746515359441,3,0.0,1,0
4110066364601590966,39,0.0,1,0
4110473149561235883,65,0.0,1,0
4110494653721007098,106,0.0,1,0
4110524571549209792,83,0.0,1,0
4110757282711695842,17,0.0,1,0
4110950944681247598,163,0.0,1,0
4111405401610938164,94,0.0,1,0
4111465390311225171,101,0.0,1,0
4111495947384918132,115,0.0,1,0
4111500955847427765,154,0.0,1,0
4111602483328697934,108,0.0,1,0
4111704512071965104,95,0.0,1,0
4111911367400477674,57,0.0,1,0
4112056220621487645,11,0.0,1,0
4112294739981327157,156,0.0,1,0
4112344646899357557,62,0.0,1,0
4112437360648974746,24,0.0,1,0
4112468222773078972,175,0.0,1,0
4112758013155736648,89,32.2,1,1
4113584865074740319,121,0.0,1,0
4113829355691865579,47,0.0,1,0
4114018956043260321,148,0.0,1,0
4114059307788705208,66,0.0,1,0
4114603691605437932,68,0.0,1,0
4114676688286331706,131,0.0,1,0
4114953336858975512,27,0.0,1,0
4115408382858300122,70,0.0,2,0
4115578923875731359,72,0.0,1,0
4115632648506218462,71,0.0,1,0
4115913975974441070,154,0.0,1,0
4116055325627256034,183,0.0,1,0
4116451809801323663,12,0.0,1,0
4116736309922782628,118,0.0,1,0
4116793833597676635,77,0.0,1,0
4116805896898838565,63,0.0,1,0
4116909281945064038,89,0.0,1,0
4117400839958486652,23,0.0,1,0
4117405960795120506,110,0.0,1,0
4117472595756165073,126,0.0,1,0
4117538640241336662,176,0.0,1,0
4117715707586638029,127,90.9,1,1
4117741007186078630,14,0.0,1,0
4117908396504414645,94,0.0,1,0
4118045273886091256,115,0.0,2,0
4118597318073331396,110,0.0,1,0
4118701850493797627,41,44.4,1,1
4118874502890245491,4,0.0,1,0
4119017811025416001,103,0.0,1,0
4119145714249261090,32,0.0,1,0
4119440996198402735,101,0.0,1,0
4119490274800558660,128,0.0,1,0
4119606878048363338,69,0.0,1,0
4119672489586408341,161,0.0,1,0
4120074032895733781,71,0.0,1,0
4120134741813695334,27,0.0,1,0
4120204515295440392,84,25.5,1,1
4120476540559673440,82,0.0,1,0
4120697993718029879,44,0.0,2,0
4121230733247344268,38,0.0,1,0
4121414143650101696,70,0.0,1,0
4121433583890055994,159,0.0,1,0
4121536473370732295,153,0.0,1,0
4121686251238056106,84,0.0,1,0
4121956932847475552,175,0.0,1,0
4121984374490821212,62,0.0,1,0
4122080784289162609,63,0.0,1,0
4122128850234562622,0,0.0,1,0
4122551361780658519,152,0.0,1,0
4122611137240807406,85,0.0,1,0
4122926854726655484,39,0.0,1,0
4123329966411977098,103,0.0,1,0
4123402757634956224,118,0.0,1,0
4123768120352265592,1,0.0,1,0
4123860234327657457,27,95.0,2,1
4123895927749499085,69,0.0,1,0
4123909121225276066,5,0.0,1,0
4124065447370327024,118,0.0,1,0
4124101522955086510,79,0.0,1,0
4124134950067473224,105,0.0,1,0
4124593111370671388,61,0.0,1,0
4124888622537543597,67,0.0,1,0
4125192942712944752,68,0.0,1,0
4125515692351818747,44,0.0,1,0
4126124178686270613,52,0.0,1,0
4126199170871308756,14,0.0,1,0
4126317800124231830,108,0.0,1,0
4126335469845230802,68,0.0,1,0
4126899757703134804,60,0.0,1,0
4127294890030956787,103,0.0,1,0
4127305712407580370,112,0.0,1,0
4127471606217120849,23,0.0,1,0
4127590965429394069,164,0.0,1,0
4127719020767791637,99,121.5,1,1
4127918227876727095,5,0.0,1,0
4128177310269825151,56,0.0,1,0
4129036743512051993,90,0.0,1,0
4129264425023677521,57,0.0,1,0
4129586793118130468,46,0.0,1,0
4129733376481033543,43,0.0,1,0
4129823242137420157,131,0.0,1,0
4130127432716262758,63,0.0,1,0
4130315282866020584,116,0.0,1,0
4130801802607879838,87,0.0,1,0
4131490063429372891,83,0.0,1,0
4131600330057019013,131,0.0,1,0
4131627372684320719,68,0.0,1,0
4131865434121642069,43,0.0,1,0
4132086053869204316,175,0.0,1,0
4132266413200674510,74,0.0,2,0
4132432278764632576,0,3013.6,1,1
4132494791133361428,148,0.0,1,0
4132503829043338043,169,83.4,1,1
4132856439608170226,7,0.0,1,0
4133197660986436314,52,0.0,1,0
4133377169779866050,99,0.0,1,0
4133979497741500741,102,323.7,2,1
4134197504944012103,75,0.0,1,0
4134465931428197317,107,0.0,1,0
4134685665850235377,84,0.0,1,0
4134977971982251475,75,0.0,1,0
4134979452962682482,100,0.0,1,0
4135072833918022797,173,340.3,1,1
4135360845698901444,133,0.0,1,0
4135476502178977094,118,0.0,1,0
4135795583141221941,75,0.0,2,0
4135926821379230209,39,0.0,1,0
4136694066955207834,29,0.0,1,0
4137154596480324467,181,0.0,1,0
4137178364663059186,64,0.0,1,0
4137305465781411175,28,0.0,4,0
4137409470128392494,122,0.0,1,0
4137457903240296375,104,0.0,1,0
4137810672443283929,164,0.0,1,0
4138100382003082197,81,0.0,1,0
4138177081893322144,24,0.0,1,0
4138274502424120758,39,0.0,1,0
4138822294147516931,51,0.0,1,0
4138976759967544924,58,0.0,1,0
4139009072370450719,1,0.0,1,0
4139040181746767061,60,0.0,1,0
4139229176616509263,51,0.0,1,0
4139794813435727797,91,0.0,1,0
4140389714400013631,79,0.0,1,0
4140780328212835898,8,0.0,1,0
4140976428646159169,147,17.0,1,1
4141086537189391361,131,0.0,1,0
4141624474439273124,105,0.0,1,0
4142077344473434468,178,0.0,1,0
4142248532983767841,81,0.0,1,0
4142641923099328752,164,0.0,1,0
4142690937667427120,73,0.0,1,0
4143196357192145833,76,0.0,1,0
4143982060803736810,125,53.0,1,1
4144041519139410008,172,0.0,1,0
4144610970742567505,84,412.2,1,1
4145041817385008415,82,0.0,1,0
4145076152286935256,79,0.0,1,0
4145225270774379489,56,0.0,1,0
4145232384693296686,38,0.0,1,0
4145324125105453489,54,0.0,1,0
4145396887950761587,14,0.0,1,0
4145533128964784486,114,0.0,1,0
4146035886342623755,127,0.0,1,0
4146267150897654364,94,0.0,1,0
4146361781019804800,38,0.0,1,0
4146421255121341344,16,0.0,1,0
4146829203413554720,45,0.0,1,0
4147308651283555866,12,0.0,1,0
4147677192252513663,179,0.0,1,0
4147890314880149771,172,0.0,1,0
4147952692498132603,71,0.0,1,0
4148031464395444832,53,0.0,1,0
4148281846678446595,74,0.0,1,0
4148777925472369348,79,0.0,1,0
4148778534048308195,56,0.0,1,0
4149004527361348972,100,0.0,1,0
4149362990218814253,80,0.0,1,0
4149683442423419638,36,0.0,2,0
4149998588868911259,138,0.0,1,0
4150045937038585512,90,38.6,1,1
4150048672576751205,108,0.0,1,0
4150092978293033732,23,0.0,1,0
4150539466857285779,166,0.0,1,0
4150634426649589269,44,0.0,1,0
4150662811355693569,117,0.0,1,0
4150745798174088412,94,0.0,1,0
4150978800474585531,105,0.0,1,0
4151050623136460187,148,0.0,1,0
4151093870910661188,78,0.0,1,0
4151211832653458321,164,0.0,1,0
4151836206736856583,78,0.0,1,0
4151991054756806758,103,0.0,1,0
4152120929177948559,93,0.0,1,0
4152172347025572694,117,0.0,1,0
4152257509997345839,49,0.0,1,0
4152284041271952664,51,0.0,1,0
4152304326603398599,11,0.0,1,0
4152926026660894794,145,0.0,1,0
4153593164215234931,119,0.0,1,0
4154428456068314585,32,0.0,1,0
4154720886432493177,109,0.0,1,0
4154862368078054055,8,110.9,1,1
4154954927890463930,41,0.0,1,0
4154998554711787501,76,0.0,1,0
4155216765948109234,103,0.0,1,0
4155294025781536354,182,0.0,1,0
4155489240784318061,167,0.0,1,0
4155821649534460077,97,0.0,1,0
4155864602020598609,96,0.0,1,0
4155973410972258739,68,0.0,1,0
4155997034382802326,134,0.0,1,0
4156050329332208505,23,0.0,3,0
4156270626110864487,78,0.0,1,0
4156391855648021931,109,0.0,1,0
4156675635469968255,102,0.0,1,0
4156899739829363788,97,0.0,1,0
4157026743987856600,154,0.0,1,0
4157048664296689293,110,0.0,1,0
4157128671319878162,166,0.0,1,0
4157301099254368232,107,62.0,1,1
4157586346066709963,99,0.0,1,0
4157679629543884057,34,0.0,1,0
4157924530929418702,19,0.0,1,0
4158253135206457335,174,0.0,1,0
4158268727870570850,127,0.0,1,0
4158470035723428954,70,0.0,1,0
4159512905598390650,36,0.0,1,0
4159677281415909844,73,0.0,1,0
4159768026424986239,164,0.0,1,0
4159881432991127977,122,0.0,1,0
4160577521250442543,54,0.0,1,0
4161179757834512031,105,0.0,1,0
4162063541248214351,104,0.0,1,0
4162110900813016328,80,0.0,2,0
4162641733520995374,1,51.8,1,1
4162918552561187596,74,0.0,1,0
4163064563408209442,94,0.0,1,0
4163349787337899400,59,0.0,1,0
4163730115585774140,158,0.0,1,0
4163872522560273950,152,0.0,1,0
4163967138563839128,18,15.6,1,1
4163970749534355869,54,0.0,1,0
4164012345239700733,85,0.0,1,0
4164016082951230307,28,0.0,1,0
4164222830547667955,174,0.0,1,0
4164316800387083486,79,0.0,1,0
4164317616557088055,164,0.0,1,0
4164389803862470701,125,0.0,1,0
4164473973717598175,47,101.9,1,1
4164524686771103786,46,0.0,1,0
4165022088136664942,133,24.0,1,1
4165719588622777085,43,0.0,1,0
4165767601041921427,7,0.0,1,0
4165800974955939498,47,0.0,1,0
4165881983309589552,140,0.0,1,0
4166325235385141102,58,30.6,1,1
4166374051763481782,152,0.0,1,0
4166421942719145577,0,121.0,1,1
4166667706848339765,144,0.0,1,0
4166700707688517424,183,1592.4,1,1
4167228991680151211,26,0.0,1,0
4167586352638920045,181,0.0,1,0
4168235469338830167,21,0.0,1,0
4168259855870641791,16,0.0,1,0
4168955013131055396,68,0.0,1,0
4169030127688852261,75,0.0,1,0
4169231546799911238,162,0.0,1,0
4169715348324033215,53,48.6,1,1
4169909898429906519,114,0.0,1,0
4170189161893315042,42,0.0,1,0
4170191211817640271,95,0.0,1,0
4170301453020593424,68,0.0,1,0
4170384513091050203,10,0.0,1,0
4171072574896640155,89,0.0,1,0
4171086320956433291,157,0.0,1,0
4171315468292811723,140,0.0,1,0
4171905873412558938,68,0.0,1,0
4171909681010908552,160,0.0,1,0
4172150014891146759,51,0.0,1,0
4172227656683616210,144,0.0,1,0
4172479496259897616,125,0.0,1,0
4172657001640092363,179,0.0,1,0
4172764448482764250,170,0.0,1,0
4172796981960393714,179,0.0,1,0
4172812515037255851,123,0.0,1,0
4172903633708058922,67,0.0,1,0
4172982620323392541,130,0.0,1,0
4173092410377869189,99,0.0,1,0
4173096768314275274,51,0.0,1,0
4173713832217683004,63,0.0,1,0
4173788327322716008,49,0.0,1,0
4174008402411981050,0,60.0,1,1
4174141322625114580,158,0.0,1,0
4174290472631645675,178,0.0,1,0
4174477278073126617,31,0.0,1,0
4174798049041589564,176,0.0,1,0
4174807858693400583,42,0.0,1,0
4175066909061147229,81,0.0,1,0
4175075875982110003,174,0.0,1,0
4175210413471250700,141,0.0,1,0
4175464679743190196,83,231.0,2,1
4175494577725112759,103,0.0,1,0
4175763663265579940,153,0.0,1,0
4175877993616783499,97,0.0,1,0
4176305652446127287,119,0.0,1,0
4176490890039758839,120,0.0,1,0
4176503250152144919,84,0.0,1,0
4176536143429179504,31,0.0,1,0
4177172668302874563,39,0.0,1,0
4177386836540682733,155,0.0,1,0
4177657608822330542,154,0.0,1,0
4177732361820266208,106,0.0,1,0
4178125812262127412,78,0.0,1,0
4178210093063612960,118,0.0,1,0
4178210372538208288,82,0.0,1,0
4178273977887144905,39,0.0,1,0
4178450096522126327,96,0.0,1,0
4178515385835546834,44,0.0,1,0
4178655882082396119,48,0.0,1,0
4178847122724087434,112,0.0,1,0
4178895217253469173,46,63.0,1,1
4179177124514882698,50,0.0,1,0
4179481577596686814,119,0.0,1,0
4180322768355007903,153,0.0,1,0
4180387658951599933,49,0.0,1,0
4180600396330412370,179,0.0,1,0
4180896449051062828,70,17.0,1,1
4181284744732666111,6,51.2,3,1
4181411636763724887,105,0.0,1,0
4182074644274766352,164,0.0,1,0
4182155720807254449,121,0.0,1,0
4182170166353317946,46,0.0,1,0
4182401432519350920,19,0.0,2,0
4182503301740583321,67,0.0,1,0
4182543499365440888,107,0.0,1,0
4183808156514380165,102,0.0,1,0
4184351765093293485,43,32.6,1,1
4184479751821739978,165,0.0,1,0
4184664037098530012,162,70.5,1,1
4184962056273185355,50,0.0,1,0
4185021772954176634,137,0.0,1,0
4185864068927905719,171,0.0,1,0
4186017304980916856,51,93.0,1,1
4186297651774409089,13,0.0,2,0
4186420169685759191,146,0.0,1,0
4186434179887307955,100,271.9,2,1
4186445462593532883,65,0.0,1,0
4186654201396383023,179,79.6,1,1
4186682292925151464,128,0.0,1,0
4187303347386724800,118,0.0,1,0
4187570127397044975,161,0.0,1,0
4187602448129115300,47,0.0,1,0
4187889153051386887,83,0.0,1,0
4187996998455451854,93,0.0,1,0
4188284635563509157,125,41.0,1,1
4188352193408024960,182,0.0,1,0
4188384065071624510,118,0.0,1,0
4188645692981733530,112,0.0,1,0
4188696160703135769,156,0.0,1,0
4188704007623109968,21,0.0,1,0
4188813939068768604,142,0.0,1,0
4188878414647587320,10,0.0,1,0
4189137312494996538,94,0.0,1,0
4190127443220536860,60,0.0,1,0
4190632769212868492,99,0.0,1,0
4190943585871451952,179,0.0,1,0
4190958152539020619,80,0.0,1,0
4190986050613327152,109,0.0,1,0
4191249949355469227,51,0.0,1,0
4191379935308714195,25,28.0,3,1
4191489896925210475,41,351.0,1,1
4191515595246433188,74,0.0,1,0
4192516012991841237,146,0.0,1,0
4193018038783903207,57,0.0,1,0
4193321004897260231,78,0.0,1,0
4193362346989786270,146,46.2,1,1
4193559519578235840,164,0.0,1,0
4194010347974721174,42,0.0,4,0
4194257632344429272,45,0.0,1,0
4194265464158422933,171,0.0,1,0
4194475634455104164,164,0.0,1,0
4194768880796425396,84,0.0,1,0
4195332047944788941,104,0.0,1,0
4195365571795181795,135,0.0,1,0
4195887883688297026,138,0.0,1,0
4195906485318309800,41,0.0,1,0
4195977908600712839,75,0.0,1,0
4196418886710432062,47,82.4,3,1
4196574575155414377,12,0.0,1,0
4196581768378749107,49,0.0,1,0
4196740536612335899,46,0.0,1,0
4197155533433120932,170,0.0,1,0
4197164157237683600,61,0.0,1,0
4197406862879959613,71,0.0,1,0
4197448302797923652,64,36.0,1,1
4198221436963471782,7,0.0,1,0
4198333363669101108,177,0.0,1,0
4198553820385665510,2,0.0,1,0
4198604247843103568,170,220.3,1,1
4199506931836071924,153,0.0,1,0
4199540097942211789,110,0.0,1,0
4199912522080095380,88,0.0,1,0
4200192830468645704,74,0.0,1,0
4200467605834661890,109,0.0,1,0
4200528694309679835,159,0.0,1,0
4200529175937094268,67,0.0,1,0
4200668344932764819,23,0.0,1,0
4201008602196768566,179,0.0,1,0
4201182340518112320,88,0.0,1,0
4201609631664016880,20,0.0,1,0
4201644369858888638,65,0.0,1,0
4202046143387777040,20,0.0,1,0
4202885443980278118,40,0.0,1,0
4203212523655391612,68,0.0,1,0
4203913954561769823,59,0.0,1,0
4203927756952015613,97,0.0,1,0
4204110554821599269,69,0.0,1,0
4204155244160869209,99,0.0,1,0
4204317767759281570,86,0.0,1,0
4204336741984794406,61,0.0,1,0
4204448238357062348,66,0.0,1,0
4204600748919738640,130,0.0,1,0
4204653907285073717,64,0.0,1,0
4204704369236671554,20,0.0,1,0
4205042138056319964,74,0.0,1,0
4205076342132206519,152,0.0,1,0
4205345649936030018,134,0.0,1,0
4205658863446025133,103,0.0,1,0
4205748845177268478,123,0.0,2,0
4205766051380679915,2,0.0,1,0
4205953915247112440,76,0.0,1,0
4206182379127881797,164,0.0,1,0
4206668340775888668,61,0.0,1,0
4207204865294874072,61,0.0,1,0
4207247772742889915,178,0.0,1,0
4207352141123542503,95,0.0,1,0
4207776882580182610,89,0.0,1,0
4207862590389675854,88,0.0,1,0
4207935292483612460,158,0.0,1,0
4207961139501829608,125,0.0,1,0
4208597752391360957,70,0.0,1,0
4208906724585453160,104,0.0,1,0
4209208754356046832,178,0.0,1,0
4209491435229825836,119,0.0,1,0
4210627420409502205,125,0.0,1,0
4210700416705985420,133,0.0,1,0
4211252542714988657,9,0.0,1,0
4211345503073247187,113,0.0,3,0
4211619537030159413,46,0.0,1,0
4211738365685147723,14,16.2,1,1
4212277588394354338,29,0.0,1,0
4212481281038864456,17,0.0,1,0
4213021997659947745,172,57.2,3,1
4213136409352645886,147,0.0,1,0
4213215348568298607,120,685.6,1,1
4213239563551922126,63,0.0,1,0
4213283739262452187,77,0.0,1,0
4213361765978853999,10,0.0,1,0
4213431212367872987,176,0.0,1,0
4213499849174854837,79,0.0,1,0
4213667415448778925,151,0.0,1,0
4213878166579608511,83,0.0,1,0
4214259466202417480,111,32.5,2,1
4214417280497949295,123,0.0,1,0
4214507769596005908,119,0.0,1,0
4214725803335857772,40,0.0,1,0
4214783460360920195,117,0.0,1,0
4214801094653561091,75,955.9,3,1
4215271982721711218,58,0.0,1,0
4215486338533136280,120,0.0,2,0
4215564902073684106,105,0.0,1,0
4215774474456632201,85,0.0,1,0
4215854243023505881,47,0.0,1,0
4216213057750108610,145,0.0,1,0
4216538639214530494,21,0.0,1,0
4216847323898828897,140,252.9,1,1
4217034239824793301,8,0.0,1,0
4217201498182863997,94,0.0,1,0
4217347464285980270,7,0.0,1,0
4217904838120102001,160,55.9,1,1
4218066259578601077,23,0.0,1,0
4218418999001888033,182,0.0,1,0
4218505740314563249,82,0.0,1,0
4218564514099616047,113,0.0,1,0
4218793915241398821,89,0.0,1,0
4218933708980599620,102,0.0,1,0
4218984960206501098,136,0.0,1,0
4219106934629567773,139,0.0,1,0
4219302359703604380,56,631.8,1,1
4219313637945362375,36,0.0,1,0
4219337435457503368,69,0.0,1,0
4219587964984344743,139,0.0,1,0
4219785142384211998,58,0.0,1,0
4220011659977587058,154,0.0,1,0
4220360320954991823,31,0.0,1,0
4220554557157123247,90,0.0,1,0
4221033343199339064,135,0.0,1,0
4221154206548927143,162,0.0,1,0
4221292341446062891,52,0.0,1,0
4221364695452119685,104,0.0,1,0
4221433229107762325,87,0.0,1,0
4221669397554902533,72,0.0,1,0
4221744879183024662,155,9.0,1,1
4221793612990760377,154,0.0,1,0
4221892685031817035,112,0.0,1,0
4222267987481460677,120,0.0,1,0
4222280250440948808,19,0.0,1,0
4222366190242142824,168,0.0,1,0
4222501556400415724,61,0.0,1,0
4223021454510347443,110,10.8,1,1
4223279951722029968,91,0.0,1,0
4223470242374359979,47,0.0,1,0
4224164601572107105,156,0.0,1,0
4224696907303131562,116,112.7,3,1
4224965704063643029,104,33.6,1,1
4225262114984567137,22,0.0,1,0
4225794571150868484,155,0.0,1,0
4226007038433461298,161,0.0,1,0
4226317694549141352,58,0.0,1,0
4226460230601341427,97,0.0,1,0
4226537921179362430,76,0.0,1,0
4226805056726148802,96,0.0,1,0
4227830097721382782,64,0.0,1,0
4227910983292031298,81,0.0,1,0
4228070656276504245,162,18.0,1,1
4228140244711828522,173,0.0,1,0
4228303276067426112,18,0.0,1,0
4228859137312140262,175,0.0,1,0
4229164977563377083,63,0.0,1,0
4229304203473718031,155,79.1,1,1
4229359497640607552,157,0.0,1,0
4229444871298996648,130,0.0,1,0
4229514206304861375,90,0.0,1,0
4229538210603052612,161,0.0,1,0
4229577799574524518,65,0.0,1,0
4229694241096268399,174,141.2,1,1
4229989335094662724,137,0.0,1,0
4230028774289729687,58,0.0,1,0
4230104325532739733,61,123.4,1,1
4230853402851545489,57,0.0,1,0
4230911787890315036,167,0.0,1,0
4231275212232440461,41,0.0,1,0
4231913572817669198,88,0.0,1,0
4232450449637990776,49,0.0,1,0
4232897205179123051,149,0.0,1,0
4233406366128635263,84,0.0,1,0
4233876642049714828,46,48.0,1,1
4233902414038142374,43,0.0,1,0
4234033822206598945,119,0.0,1,0
4234060775035087193,133,0.0,1,0
4234443266176152533,153,0.0,1,0
4234964481878823745,173,0.0,1,0
4235514069735400633,151,0.0,1,0
4236461859693853916,145,0.0,1,0
4236654874527946438,91,0.0,1,0
4237013158233024373,106,23.0,1,1
4237533664605709600,138,0.0,1,0
4237702059099095460,14,25.0,2,1
4237736699372437949,121,166.1,1,1
4237903002335195066,86,0.0,1,0
4238173426554534962,76,0.0,1,0
4238978316292083913,71,0.0,1,0
4239107990726118907,48,0.0,1,0
4239174393004519889,158,63.2,2,1
4239201892656816841,111,0.0,1,0
4239253169075978521,15,0.0,1,0
4239258331266461973,44,0.0,1,0
4239303951565971396,57,0.0,1,0
4239401198897847098,171,0.0,1,0
4239453644835086501,120,0.0,1,0
4239590118714521081,24,41.0,2,1
4239705522923408446,97,38.0,2,1
4240004456195854820,76,0.0,1,0
4240296069024179366,0,0.0,2,0
4240861756102346904,133,108.5,2,1
4240867464556514953,12,0.0,2,0
4241374165613509048,103,0.0,1,0
4241406929192959582,125,0.0,3,0
4241511793346960597,63,0.0,1,0
4241993844392765607,128,0.0,1,0
4242172639873299272,47,132.0,2,1
4242222968553045052,77,0.0,1,0
4242348734465316766,112,0.0,1,0
4242416840953678061,125,0.0,1,0
4242753737436834896,82,0.0,1,0
4243325605536542939,147,0.0,1,0
4244168838002740731,104,119.3,2,1
4244380995600094966,131,0.0,1,0
4244483702227982488,41,93.0,1,1
4244617644219033957,6,0.0,1,0
4244659877897467841,54,0.0,1,0
4244953217878079911,48,0.0,1,0
4245593031177499216,124,19.0,1,1
4245870616069482987,46,0.0,1,0
4245981704947637627,111,0.0,1,0
4246239357308285366,54,28.0,1,1
4246448303588306250,112,0.0,1,0
4246596103361426339,47,102.9,2,1
4246655416115509582,136,0.0,1,0
4246745439188142320,34,0.0,1,0
4247122873222589630,25,0.0,1,0
4247154987569710914,137,0.0,1,0
4247200931837884093,21,0.0,1,0
4247487058356755410,67,0.0,1,0
4247535718995526697,4,0.0,1,0
4247661220087521579,85,0.0,1,0
4248127151078644916,86,146.2,1,1
4248371706463587164,75,57.0,1,1
4248528208628232884,148,172.1,2,1
4248552143396756103,68,0.0,1,0
4248904199118028255,79,0.0,1,0
4249359690935140647,75,0.0,1,0
4249442296629001959,182,0.0,1,0
4249933719916651456,138,0.0,1,0
4249973814927190254,54,0.0,1,0
4249976575058026302,2,0.0,1,0
4250173136308230918,179,0.0,1,0
4250234380050959159,14,0.0,1,0
4250249084743086340,27,0.0,1,0
4250363625633214665,57,0.0,1,0
4250452062808080356,151,0.0,1,0
4250484017508104846,92,0.0,1,0
4250604793807429363,92,0.0,1,0
4250845909383809150,126,0.0,1,0
4251112742293899298,126,0.0,1,0
4251595225907019658,95,0.0,1,0
4251782769196305307,132,0.0,1,0
4252155080783353897,105,0.0,1,0
4252270264352590760,134,0.0,1,0
4252590967123957296,96,0.0,1,0
4252599034816247566,139,0.0,2,0
4252668257422803805,152,0.0,1,0
4252754820557814190,0,0.0,1,0
4253145413637355465,18,0.0,1,0
4253165683272259572,17,0.0,1,0
4253428993227363248,12,0.0,2,0
4253579920195429006,7,0.0,1,0
4253580992575722503,144,0.0,1,0
4253787073960633553,92,0.0,1,0
4253844881255027096,122,0.0,1,0
4254559706892513900,17,0.0,1,0
4255000387578621705,22,0.0,1,0
4255007249453368111,1,0.0,1,0
4255259669391025432,37,0.0,1,0
4255437321856824877,159,0.0,1,0
4255831459428380167,87,0.0,1,0
4256161218265880451,50,0.0,1,0
4256339505957421207,80,0.0,1,0
4256428753715709463,130,0.0,1,0
4256454348213820288,114,457.6,1,1
4256629558240251692,8,0.0,1,0
4256791728539869527,31,0.0,1,0
4257065810891030459,145,0.0,1,0
4257081087669625884,55,0.0,1,0
4257313700212414419,91,65.0,1,1
4257424863358354998,144,71.5,1,1
4257743863319412813,69,0.0,1,0
4257781839992705489,3,0.0,1,0
4257819381390087120,81,0.0,1,0
4258219304672973948,180,0.0,1,0
4258259950211967248,90,0.0,1,0
4258271875106410518,1,0.0,1,0
4258637717577842139,98,0.0,2,0
4258719019469217202,7,0.0,1,0
4258737262174996244,126,0.0,1,0
4258763843669592865,109,0.0,1,0
4259085108610745604,168,0.0,1,0
4259167777550890302,172,0.0,1,0
4259325127142895548,140,0.0,1,0
4259402153484665171,127,0.0,1,0
4259420882209372853,103,0.0,1,0
4259758824379951098,77,0.0,1,0
4259785355346404932,118,27.0,1,1
4260186496192968617,142,0.0,1,0
4260260623524728279,65,0.0,1,0
4260417163330095344,39,0.0,1,0
4260598930204230217,102,0.0,1,0
4260841240556472664,6,0.0,1,0
4261363864959684618,96,0.0,1,0
4261565668133678322,153,0.0,1,0
4262231913189475044,8,0.0,1,0
4262296639841458423,154,0.0,1,0
4262619112283373501,123,0.0,1,0
4262858880890141365,6,0.0,1,0
4263508099555730687,10,0.0,1,0
4263641039112278078,152,0.0,1,0
4263669804662662163,68,0.0,1,0
4263720337328367316,17,0.0,1,0
4263831012173866293,57,0.0,1,0
4264190123015545749,19,0.0,1,0
4264318454179117246,69,0.0,1,0
4264414973186080549,6,0.0,1,0
4264647613557392757,169,0.0,1,0
4264822596771128877,83,0.0,1,0
4265035862739367953,127,0.0,1,0
4265070564990051955,153,0.0,1,0
4265302141451391959,83,0.0,1,0
4265350987547023577,35,0.0,1,0
4265447158786402030,47,111.0,2,1
4266203645373983279,70,0.0,1,0
4266451735549338579,20,0.0,1,0
4266823904408093435,43,116.9,2,1
4266905748073408779,168,0.0,1,0
4267209767907289538,46,38.0,2,1
4267464765718361443,119,0.0,1,0
4267704803628751793,69,0.0,1,0
4267941402777006494,105,0.0,1,0
4268078409500396625,88,0.0,1,0
4268097471771089352,173,0.0,1,0
4268102587769038686,176,0.0,1,0
4268363783111269961,61,0.0,1,0
4269279884422404154,62,109.0,1,1
4269313994318525318,62,0.0,1,0
4269337969566426203,87,0.0,1,0
4269458674232248687,70,0.0,1,0
4269623693659524515,27,0.0,1,0
4269644214592442809,162,0.0,1,0
4269941844937478608,141,91.6,2,1
4270263003097677250,163,0.0,2,0
4270502135460570894,113,0.0,1,0
4270934339707156225,111,0.0,1,0
4270953835701451350,155,0.0,1,0
4270985528384845673,159,0.0,1,0
4271157510692243166,138,0.0,1,0
4271201725669825147,1,0.0,1,0
4271225704361981065,47,57.0,1,1
4271750789205777201,81,0.0,1,0
4271854394075961330,114,0.0,1,0
4272041786710985448,117,0.0,1,0
4272086448869287374,106,18.4,1,1
4272585570273258889,51,0.0,2,0
4272619799701616597,24,0.0,1,0
4272722720089537695,18,0.0,1,0
4272803504302903779,96,29.0,1,1
4272833492974499263,100,0.0,1,0
4273477250072591183,40,64.0,1,1
4273676571554761922,162,0.0,1,0
4273776747706772646,57,0.0,1,0
4274052577221209769,60,0.0,1,0
4274131743495150789,176,0.0,1,0
4274315823087636915,13,0.0,1,0
4275346665679655741,61,0.0,1,0
4275751357455848216,52,0.0,1,0
4275910384022793439,15,0.0,1,0
4276212657782608460,145,0.0,1,0
4276681066450062607,71,0.0,1,0
4277694442872220181,152,0.0,1,0
4277746840776420595,104,0.0,1,0
4277916734748126205,20,0.0,1,0
4278171692526639532,118,0.0,1,0
4278308666403440203,78,0.0,1,0
4278365513858458160,82,75.4,5,1
4278613162235792292,12,0.0,1,0
4278752608991606202,17,0.0,1,0
4278760775496631684,87,0.0,1,0
4278923134418099888,51,0.0,1,0
4279096220704063616,179,0.0,1,0
4279398659661890774,56,0.0,1,0
4279450161911264547,105,0.0,1,0
4279508170501018854,33,0.0,1,0
4279722686753943026,116,181.3,2,1
4280521852438481733,94,0.0,1,0
4280739030318087101,88,0.0,1,0
